PopRank,City,State,city_pop_2013,Pop2010,city_pop_chg_pcnt,ChangePercent,SqMi,city_pop_sqmi,city_longitude,city_latitude,Zip,Latitude,Longitude,Timezone,Daylight savings time flag,geopoint,state_name
44,Miami,Florida,417650,399457,4.55,0 to 5,35.9,11539,25.7752,-80.2086,33157.0,25.606582999999997,-80.34859,-5.0,1.0,"25.606583,-80.34859",Florida
44,Miami,Florida,417650,399457,4.55,0 to 5,35.9,11539,25.7752,-80.2086,33132.0,25.784326,-80.18753000000001,-5.0,1.0,"25.784326,-80.18753",Florida
44,Miami,Florida,417650,399457,4.55,0 to 5,35.9,11539,25.7752,-80.2086,33176.0,25.653431,-80.35999,-5.0,1.0,"25.653431,-80.35999",Florida
44,Miami,Florida,417650,399457,4.55,0 to 5,35.9,11539,25.7752,-80.2086,33199.0,25.558428,-80.458168,-5.0,1.0,"25.558428,-80.458168",Florida
44,Miami,Florida,417650,399457,4.55,0 to 5,35.9,11539,25.7752,-80.2086,33167.0,25.885739,-80.23264,-5.0,1.0,"25.885739,-80.23264",Florida
44,Miami,Florida,417650,399457,4.55,0 to 5,35.9,11539,25.7752,-80.2086,33186.0,25.662292,-80.40947,-5.0,1.0,"25.662292,-80.40947",Florida
44,Miami,Florida,417650,399457,4.55,0 to 5,35.9,11539,25.7752,-80.2086,33154.0,25.881391,-80.1276,-5.0,1.0,"25.881391,-80.1276",Florida
44,Miami,Florida,417650,399457,4.55,0 to 5,35.9,11539,25.7752,-80.2086,33280.0,25.558428,-80.458168,-5.0,1.0,"25.558428,-80.458168",Florida
44,Miami,Florida,417650,399457,4.55,0 to 5,35.9,11539,25.7752,-80.2086,33130.0,25.768276999999998,-80.20339,-5.0,1.0,"25.768277,-80.20339",Florida
44,Miami,Florida,417650,399457,4.55,0 to 5,35.9,11539,25.7752,-80.2086,33163.0,25.94497,-80.21452,-5.0,1.0,"25.94497,-80.21452",Florida
44,Miami,Florida,417650,399457,4.55,0 to 5,35.9,11539,25.7752,-80.2086,33180.0,25.962069,-80.14465,-5.0,1.0,"25.962069,-80.14465",Florida
44,Miami,Florida,417650,399457,4.55,0 to 5,35.9,11539,25.7752,-80.2086,33156.0,25.66558,-80.30688,-5.0,1.0,"25.66558,-80.30688",Florida
44,Miami,Florida,417650,399457,4.55,0 to 5,35.9,11539,25.7752,-80.2086,33185.0,25.723173000000003,-80.43995,-5.0,1.0,"25.723173,-80.43995",Florida
44,Miami,Florida,417650,399457,4.55,0 to 5,35.9,11539,25.7752,-80.2086,33256.0,25.558428,-80.458168,-5.0,1.0,"25.558428,-80.458168",Florida
44,Miami,Florida,417650,399457,4.55,0 to 5,35.9,11539,25.7752,-80.2086,33164.0,25.558428,-80.458168,-5.0,1.0,"25.558428,-80.458168",Florida
44,Miami,Florida,417650,399457,4.55,0 to 5,35.9,11539,25.7752,-80.2086,33126.0,25.777977,-80.29718000000001,-5.0,1.0,"25.777977,-80.29718",Florida
44,Miami,Florida,417650,399457,4.55,0 to 5,35.9,11539,25.7752,-80.2086,33101.0,25.779076,-80.19782,-5.0,1.0,"25.779076,-80.19782",Florida
44,Miami,Florida,417650,399457,4.55,0 to 5,35.9,11539,25.7752,-80.2086,33134.0,25.753926999999997,-80.27034,-5.0,1.0,"25.753927,-80.27034",Florida
44,Miami,Florida,417650,399457,4.55,0 to 5,35.9,11539,25.7752,-80.2086,33182.0,25.781126999999998,-80.40467,-5.0,1.0,"25.781127,-80.40467",Florida
44,Miami,Florida,417650,399457,4.55,0 to 5,35.9,11539,25.7752,-80.2086,33137.0,25.817325,-80.19046,-5.0,1.0,"25.817325,-80.19046",Florida
45,Oakland,California,406253,390724,3.97,0 to 5,55.8,7004,37.7699,-122.2256,94607.0,37.806427,-122.28898000000001,-8.0,1.0,"37.806427,-122.28898",California
45,Oakland,California,406253,390724,3.97,0 to 5,55.8,7004,37.7699,-122.2256,94602.0,37.799727000000004,-122.21211000000001,-8.0,1.0,"37.799727,-122.21211",California
45,Oakland,California,406253,390724,3.97,0 to 5,55.8,7004,37.7699,-122.2256,94601.0,37.776835,-122.21791999999999,-8.0,1.0,"37.776835,-122.21792",California
45,Oakland,California,406253,390724,3.97,0 to 5,55.8,7004,37.7699,-122.2256,94625.0,37.803927,-122.31965500000001,-8.0,1.0,"37.803927,-122.319655",California
45,Oakland,California,406253,390724,3.97,0 to 5,55.8,7004,37.7699,-122.2256,94619.0,37.790027,-122.18615,-8.0,1.0,"37.790027,-122.18615",California
45,Oakland,California,406253,390724,3.97,0 to 5,55.8,7004,37.7699,-122.2256,94610.0,37.812377000000005,-122.24198999999999,-8.0,1.0,"37.812377,-122.24199",California
45,Oakland,California,406253,390724,3.97,0 to 5,55.8,7004,37.7699,-122.2256,94659.0,37.680181,-121.921498,-8.0,1.0,"37.680181,-121.921498",California
45,Oakland,California,406253,390724,3.97,0 to 5,55.8,7004,37.7699,-122.2256,94609.0,37.834926,-122.264,-8.0,1.0,"37.834926,-122.264",California
45,Oakland,California,406253,390724,3.97,0 to 5,55.8,7004,37.7699,-122.2256,94613.0,37.781098,-122.186573,-8.0,1.0,"37.781098,-122.186573",California
45,Oakland,California,406253,390724,3.97,0 to 5,55.8,7004,37.7699,-122.2256,94612.0,37.809427,-122.27172,-8.0,1.0,"37.809427,-122.27172",California
45,Oakland,California,406253,390724,3.97,0 to 5,55.8,7004,37.7699,-122.2256,94611.0,37.827126,-122.22288999999999,-8.0,1.0,"37.827126,-122.22289",California
45,Oakland,California,406253,390724,3.97,0 to 5,55.8,7004,37.7699,-122.2256,94615.0,37.806677,-122.30038,-8.0,1.0,"37.806677,-122.30038",California
45,Oakland,California,406253,390724,3.97,0 to 5,55.8,7004,37.7699,-122.2256,94649.0,37.680181,-121.921498,-8.0,1.0,"37.680181,-121.921498",California
45,Oakland,California,406253,390724,3.97,0 to 5,55.8,7004,37.7699,-122.2256,94643.0,37.680181,-121.921498,-8.0,1.0,"37.680181,-121.921498",California
45,Oakland,California,406253,390724,3.97,0 to 5,55.8,7004,37.7699,-122.2256,94605.0,37.763028000000006,-122.16305,-8.0,1.0,"37.763028,-122.16305",California
45,Oakland,California,406253,390724,3.97,0 to 5,55.8,7004,37.7699,-122.2256,94606.0,37.793177,-122.24351999999999,-8.0,1.0,"37.793177,-122.24352",California
45,Oakland,California,406253,390724,3.97,0 to 5,55.8,7004,37.7699,-122.2256,94623.0,37.680181,-121.921498,-8.0,1.0,"37.680181,-121.921498",California
45,Oakland,California,406253,390724,3.97,0 to 5,55.8,7004,37.7699,-122.2256,94604.0,37.680181,-121.921498,-8.0,1.0,"37.680181,-121.921498",California
45,Oakland,California,406253,390724,3.97,0 to 5,55.8,7004,37.7699,-122.2256,94661.0,37.680181,-121.921498,-8.0,1.0,"37.680181,-121.921498",California
45,Oakland,California,406253,390724,3.97,0 to 5,55.8,7004,37.7699,-122.2256,94626.0,37.819314,-122.30313600000001,-8.0,1.0,"37.819314,-122.303136",California
45,Oakland,California,406253,390724,3.97,0 to 5,55.8,7004,37.7699,-122.2256,94614.0,37.727739,-122.204573,-8.0,1.0,"37.727739,-122.204573",California
45,Oakland,California,406253,390724,3.97,0 to 5,55.8,7004,37.7699,-122.2256,94621.0,37.753978000000004,-122.18968999999998,-8.0,1.0,"37.753978,-122.18969",California
45,Oakland,California,406253,390724,3.97,0 to 5,55.8,7004,37.7699,-122.2256,94618.0,37.843726000000004,-122.24368999999999,-8.0,1.0,"37.843726,-122.24369",California
45,Oakland,California,406253,390724,3.97,0 to 5,55.8,7004,37.7699,-122.2256,94666.0,37.680181,-121.921498,-8.0,1.0,"37.680181,-121.921498",California
45,Oakland,California,406253,390724,3.97,0 to 5,55.8,7004,37.7699,-122.2256,94603.0,37.738378999999995,-122.17331999999999,-8.0,1.0,"37.738379,-122.17332",California
45,Oakland,California,406253,390724,3.97,0 to 5,55.8,7004,37.7699,-122.2256,94617.0,37.807827,-122.271652,-8.0,1.0,"37.807827,-122.271652",California
45,Oakland,California,406253,390724,3.97,0 to 5,55.8,7004,37.7699,-122.2256,94627.0,37.680181,-121.921498,-8.0,1.0,"37.680181,-121.921498",California
45,Oakland,California,406253,390724,3.97,0 to 5,55.8,7004,37.7699,-122.2256,94624.0,37.680181,-121.921498,-8.0,1.0,"37.680181,-121.921498",California
45,Oakland,California,406253,390724,3.97,0 to 5,55.8,7004,37.7699,-122.2256,94660.0,37.680181,-121.921498,-8.0,1.0,"37.680181,-121.921498",California
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55408.0,44.947515,-93.28742,-6.0,1.0,"44.947515,-93.28742",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55430.0,45.059265,-93.29977,-6.0,1.0,"45.059265,-93.29977",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55470.0,45.015914,-93.47188,-6.0,1.0,"45.015914,-93.47188",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55447.0,45.003363,-93.49262,-6.0,1.0,"45.003363,-93.49262",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55435.0,44.875614,-93.33487,-6.0,1.0,"44.875614,-93.33487",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55460.0,45.015914,-93.47188,-6.0,1.0,"45.015914,-93.47188",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55422.0,45.014764,-93.33965,-6.0,1.0,"45.014764,-93.33965",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55436.0,44.903864,-93.37056,-6.0,1.0,"44.903864,-93.37056",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55441.0,45.001996999999996,-93.42421,-6.0,1.0,"45.001997,-93.42421",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55432.0,45.095674,-93.25336,-6.0,1.0,"45.095674,-93.25336",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55454.0,44.969465,-93.24327,-6.0,1.0,"44.969465,-93.24327",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55478.0,45.015914,-93.47188,-6.0,1.0,"45.015914,-93.47188",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55444.0,45.106065,-93.30461,-6.0,1.0,"45.106065,-93.30461",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55405.0,44.971798,-93.30273000000001,-6.0,1.0,"44.971798,-93.30273",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55403.0,44.971765000000005,-93.28556999999999,-6.0,1.0,"44.971765,-93.28557",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55419.0,44.902414,-93.29012,-6.0,1.0,"44.902414,-93.29012",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55474.0,45.015914,-93.47188,-6.0,1.0,"45.015914,-93.47188",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55431.0,44.829564000000005,-93.30982,-6.0,1.0,"44.829564,-93.30982",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55407.0,44.934915000000004,-93.25424,-6.0,1.0,"44.934915,-93.25424",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55415.0,44.973415,-93.25941,-6.0,1.0,"44.973415,-93.25941",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55409.0,44.924115,-93.28362,-6.0,1.0,"44.924115,-93.28362",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55446.0,45.039312,-93.47988000000001,-6.0,1.0,"45.039312,-93.47988",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55411.0,44.999165000000005,-93.29823,-6.0,1.0,"44.999165,-93.29823",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55424.0,44.904414,-93.34045,-6.0,1.0,"44.904414,-93.34045",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55479.0,45.015914,-93.47188,-6.0,1.0,"45.015914,-93.47188",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55412.0,45.027715,-93.30337,-6.0,1.0,"45.027715,-93.30337",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55427.0,45.006764000000004,-93.38223,-6.0,1.0,"45.006764,-93.38223",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55448.0,45.186232000000004,-93.29635,-6.0,1.0,"45.186232,-93.29635",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55402.0,44.975565,-93.27053000000001,-6.0,1.0,"44.975565,-93.27053",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55421.0,45.050434,-93.25007,-6.0,1.0,"45.050434,-93.25007",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55401.0,44.984615000000005,-93.27136999999999,-6.0,1.0,"44.984615,-93.27137",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55428.0,45.059996999999996,-93.37702,-6.0,1.0,"45.059997,-93.37702",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55486.0,45.015914,-93.47188,-6.0,1.0,"45.015914,-93.47188",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55488.0,45.015914,-93.47188,-6.0,1.0,"45.015914,-93.47188",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55484.0,45.015914,-93.47188,-6.0,1.0,"45.015914,-93.47188",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55420.0,44.837964,-93.27656999999999,-6.0,1.0,"44.837964,-93.27657",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55472.0,45.015914,-93.47188,-6.0,1.0,"45.015914,-93.47188",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55406.0,44.938615000000006,-93.22081999999999,-6.0,1.0,"44.938615,-93.22082",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55433.0,45.163848,-93.3195,-6.0,1.0,"45.163848,-93.3195",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55439.0,44.875997,-93.37021,-6.0,1.0,"44.875997,-93.37021",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55483.0,45.015914,-93.47188,-6.0,1.0,"45.015914,-93.47188",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55414.0,44.980379,-93.23003,-6.0,1.0,"44.980379,-93.23003",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55429.0,45.064714,-93.34155,-6.0,1.0,"45.064714,-93.34155",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55468.0,45.015914,-93.47188,-6.0,1.0,"45.015914,-93.47188",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55426.0,44.952064,-93.37795,-6.0,1.0,"44.952064,-93.37795",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55438.0,44.8257,-93.38212,-6.0,1.0,"44.8257,-93.38212",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55459.0,45.015914,-93.47188,-6.0,1.0,"45.015914,-93.47188",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55413.0,44.997665000000005,-93.24927,-6.0,1.0,"44.997665,-93.24927",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55434.0,45.164248,-93.2531,-6.0,1.0,"45.164248,-93.2531",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55437.0,44.822764,-93.34421999999999,-6.0,1.0,"44.822764,-93.34422",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55416.0,44.946664,-93.34215,-6.0,1.0,"44.946664,-93.34215",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55425.0,44.846765000000005,-93.2449,-6.0,1.0,"44.846765,-93.2449",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55440.0,45.015914,-93.47188,-6.0,1.0,"45.015914,-93.47188",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55480.0,45.015914,-93.47188,-6.0,1.0,"45.015914,-93.47188",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55455.0,44.971965000000004,-93.23588000000001,-6.0,1.0,"44.971965,-93.23588",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55417.0,44.905365,-93.23662,-6.0,1.0,"44.905365,-93.23662",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55442.0,45.046701,-93.42891999999999,-6.0,1.0,"45.046701,-93.42892",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55450.0,44.882365,-93.20846999999999,-6.0,1.0,"44.882365,-93.20847",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55487.0,45.015914,-93.47188,-6.0,1.0,"45.015914,-93.47188",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55404.0,44.963365,-93.26179,-6.0,1.0,"44.963365,-93.26179",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55449.0,45.168287,-93.20000999999999,-6.0,1.0,"45.168287,-93.20001",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55473.0,44.805487,-93.766524,-6.0,1.0,"44.805487,-93.766524",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55443.0,45.108581,-93.33988000000001,-6.0,1.0,"45.108581,-93.33988",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55418.0,45.019315,-93.24304000000001,-6.0,1.0,"45.019315,-93.24304",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55410.0,44.911564,-93.31947,-6.0,1.0,"44.911564,-93.31947",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55458.0,45.015914,-93.47188,-6.0,1.0,"45.015914,-93.47188",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55445.0,45.112742,-93.3789,-6.0,1.0,"45.112742,-93.3789",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55423.0,44.877164,-93.28124,-6.0,1.0,"44.877164,-93.28124",Minnesota
46,Minneapolis,Minnesota,400070,382578,4.57,0 to 5,54.0,7088,44.9633,-93.2683,55485.0,45.015914,-93.47188,-6.0,1.0,"45.015914,-93.47188",Minnesota
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74145.0,36.096296,-95.8847,-6.0,1.0,"36.096296,-95.8847",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74137.0,36.025405,-95.92953,-6.0,1.0,"36.025405,-95.92953",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74194.0,36.139826,-96.029725,-6.0,1.0,"36.139826,-96.029725",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74129.0,36.126446,-95.86763,-6.0,1.0,"36.126446,-95.86763",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74183.0,36.139826,-96.029725,-6.0,1.0,"36.139826,-96.029725",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74103.0,36.156892,-95.99508,-6.0,1.0,"36.156892,-95.99508",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74133.0,36.04309,-95.88417,-6.0,1.0,"36.04309,-95.88417",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74135.0,36.101245,-95.92475,-6.0,1.0,"36.101245,-95.92475",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74108.0,36.146896999999996,-95.79958,-6.0,1.0,"36.146897,-95.79958",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74121.0,36.139826,-96.029725,-6.0,1.0,"36.139826,-96.029725",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74132.0,36.051893,-96.02752,-6.0,1.0,"36.051893,-96.02752",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74116.0,36.169453999999995,-95.8242,-6.0,1.0,"36.169454,-95.8242",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74126.0,36.236691,-95.98674,-6.0,1.0,"36.236691,-95.98674",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74134.0,36.114796999999996,-95.82105,-6.0,1.0,"36.114797,-95.82105",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74112.0,36.148444,-95.90841,-6.0,1.0,"36.148444,-95.90841",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74170.0,36.139826,-96.029725,-6.0,1.0,"36.139826,-96.029725",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74186.0,36.139826,-96.029725,-6.0,1.0,"36.139826,-96.029725",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74182.0,36.139826,-96.029725,-6.0,1.0,"36.139826,-96.029725",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74130.0,36.239641999999996,-95.95846999999999,-6.0,1.0,"36.239642,-95.95847",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74172.0,36.154342,-95.992323,-6.0,1.0,"36.154342,-95.992323",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74128.0,36.146577,-95.85194,-6.0,1.0,"36.146577,-95.85194",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74153.0,36.139826,-96.029725,-6.0,1.0,"36.139826,-96.029725",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74171.0,36.054345,-95.95772099999999,-6.0,1.0,"36.054345,-95.957721",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74147.0,36.139826,-96.029725,-6.0,1.0,"36.139826,-96.029725",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74158.0,36.139826,-96.029725,-6.0,1.0,"36.139826,-96.029725",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74136.0,36.059495,-95.93921999999999,-6.0,1.0,"36.059495,-95.93922",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74114.0,36.126894,-95.94657,-6.0,1.0,"36.126894,-95.94657",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74101.0,36.039147,-95.868667,-6.0,1.0,"36.039147,-95.868667",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74156.0,36.302391,-95.960472,-6.0,1.0,"36.302391,-95.960472",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74104.0,36.146143,-95.95414,-6.0,1.0,"36.146143,-95.95414",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74177.0,36.048045,-95.957771,-6.0,1.0,"36.048045,-95.957771",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74105.0,36.099044,-95.96615,-6.0,1.0,"36.099044,-95.96615",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74169.0,36.139826,-96.029725,-6.0,1.0,"36.139826,-96.029725",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74193.0,36.139826,-96.029725,-6.0,1.0,"36.139826,-96.029725",Oklahoma
47,Tulsa,Oklahoma,398121,391906,1.59,0 to 5,196.8,1992,36.1279,-95.9023,74119.0,36.142742999999996,-95.98872,-6.0,1.0,"36.142743,-95.98872",Oklahoma
